SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,StoreID
S00000060,2025-04-29,C005296,P00659,6,63.07,3.02,ST003
S00000061,2026-07-19,C007246,P00481,5,386.58,15.93,ST019
S00000062,2025-11-05,C005767,P00058,9,731.84,1.48,ST015
S00000063,2025-09-06,C000617,P00463,1,279.0,7.37,ST010
S00000064,2025-12-08,C001480,P00079,10,272.23,11.88,ST013
S00000065,2026-04-03,C009509,P00474,9,214.77,19.08,ST002
S00000066,2026-02-13,C009367,P00461,4,86.71,6.43,ST016
S00000067,2025-01-09,C002472,P00514,1,385.33,9.01,ST011
S00000068,2024-08-18,C001382,P00732,9,654.99,12.92,ST002
S00000069,2025-03-13,C007173,P00254,8,463.7,10.48,ST020
S00000070,2025-02-06,C005963,P00163,6,236.65,18.36,ST013
S00000071,2024-12-27,C005544,P00419,10,851.24,1.05,ST011
S00000072,2026-06-15,C005402,P00068,2,41.78,11.16,ST013
S00000073,2026-04-27,C004129,P00291,10,13.51,17.47,ST011
S00000074,2025-03-13,C009548,P00084,3,898.84,18.33,ST010
S00000075,2025-11-17,C006422,P00991,3,420.74,11.9,ST003
S00000076,2025-05-11,C009158,P00318,7,624.45,12.87,ST011
S00000077,2026-05-25,C002094,P00833,9,530.69,1.87,ST014
S00000078,2025-06-26,C005929,P00521,1,999.91,7.25,ST006
S00000079,2025-02-04,C003510,P00974,6,910.29,18.95,ST016
S00000080,2025-01-22,C003712,P00197,3,554.82,3.1,ST010
S00000081,2025-09-09,C001658,P00865,9,55.53,15.42,ST017
S00000082,2025-02-03,C005518,P00039,10,863.09,2.62,ST013
S00000083,2025-09-26,C002659,P00158,3,592.43,16.63,ST020
S00000084,2026-05-13,C002713,P00829,8,594.28,0.87,ST012
S00000085,2025-05-13,C003892,P00693,8,690.51,12.21,ST015
S00000086,2025-01-02,C008750,P00240,4,623.19,6.19,ST016
S00000087,2026-07-25,C003179,P00926,6,315.84,13.57,ST019
S00000088,2025-08-02,C007565,P00452,5,746.22,15.56,ST017
S00000089,2024-09-30,C006860,P00541,3,821.11,16.34,ST020
S00000090,2024-08-29,C004097,P00142,1,554.31,12.82,ST012
S00000091,2024-10-14,C001681,P00568,9,961.18,17.02,ST010
S00000092,2025-10-27,C002627,P00086,5,227.13,8.99,ST017
S00000093,2026-02-25,C007168,P00151,2,995.2,18.93,ST008
S00000094,2025-05-30,C007392,P00837,6,658.23,18.61,ST014
S00000095,2024-09-10,C006496,P00055,9,651.56,7.48,ST013
S00000096,2025-04-30,C006143,P00084,4,898.84,0.56,ST004
S00000097,2026-07-24,C005494,P00860,3,637.41,2.75,ST010
S00000098,2025-08-16,C007741,P00940,3,264.4,15.18,ST016
S00000099,2026-07-05,C000087,P00460,2,281.85,0.38,ST007
S00000100,2026-04-16,C002450,P00856,9,997.45,18.8,ST020
S00000101,2024-08-03,C006935,P00541,2,821.11,15.52,ST008
S00000102,2026-01-03,C001997,P00309,1,798.16,4.77,ST020
S00000103,2025-12-06,C001030,P00469,2,709.35,16.73,ST016
S00000104,2025-08-22,C008783,P00612,1,313.14,12.64,ST019
S00000105,2025-02-06,C002353,P00248,5,401.83,8.58,ST020
S00000106,2025-11-06,C003942,P00362,10,320.54,8.33,ST003
S00000107,2024-10-15,C005909,P00537,2,176.11,19.07,ST018
S00000108,2025-06-08,C008317,P00520,9,544.02,0.41,ST016
S00000109,2025-06-22,C006339,P00045,6,88.99,5.07,ST001
S00000110,2026-06-23,C001107,P00366,6,580.82,4.82,ST004
S00000111,2026-04-27,C009534,P00791,6,922.65,2.67,ST012
S00000112,2025-02-03,C005547,P00560,3,353.73,16.61,ST015
S00000113,2025-07-26,C007841,P00713,3,943.25,16.23,ST003
S00000114,2024-12-03,C007499,P00734,1,189.67,5.87,ST002
S00000115,2026-05-24,C003269,P00811,1,460.79,6.31,ST010
S00000116,2026-04-23,C006525,P00528,9,207.37,9.47,ST002
S00000117,2025-03-01,C003132,P00772,5,246.9,7.14,ST002
S00000118,2025-11-05,C005439,P00887,5,166.4,2.49,ST012
S00000119,2025-10-14,C006554,P00448,8,509.73,17.89,ST013
S00000120,2024-11-14,C003061,P00348,8,286.33,13.84,ST012
S00000121,2026-02-03,C008508,P00947,5,963.26,16.02,ST014
S00000122,2025-08-24,C007056,P00081,10,565.75,19.9,ST006
S00000123,2026-02-15,C004814,P00559,6,784.81,2.05,ST011
S00000124,2025-08-17,C004844,P00677,5,742.69,8.92,ST014
S00000125,2024-07-26,C007273,P00171,6,936.16,8.94,ST012
S00000126,2025-03-19,C007127,P00630,5,727.34,12.79,ST002
S00000127,2024-08-09,C006656,P00077,6,915.4,10.26,ST006
S00000128,2026-06-05,C000511,P00976,3,414.21,16.97,ST015
S00000129,2026-04-29,C002069,P00036,2,556.52,4.72,ST012
S00000130,2026-03-25,C006273,P00371,10,543.07,0.65,ST005
S00000131,2025-03-07,C007372,P00696,6,628.81,7.44,ST003
S00000132,2024-09-06,C002256,P00588,9,614.23,7.34,ST011
S00000133,2026-04-28,C004567,P00666,4,610.25,19.21,ST001
S00000134,2026-06-18,C003049,P00754,8,519.45,10.35,ST018
S00000135,2024-09-26,C004289,P00121,5,764.89,14.08,ST007
S00000136,2025-07-16,C004679,P00627,8,193.3,4.0,ST005
S00000137,2024-09-14,C001214,P00874,8,88.18,3.45,ST015
S00000138,2026-02-02,C005237,P00090,6,56.65,14.19,ST018
S00000139,2026-02-05,C004758,P00556,5,604.41,17.03,ST006
S00000140,2024-10-27,C005923,P00813,9,196.77,4.48,ST007
S00000141,2025-07-08,C002276,P00812,4,328.56,15.81,ST001
S00000142,2025-08-31,C009078,P00370,10,926.32,7.38,ST018
S00000143,2025-02-04,C001413,P00133,2,879.23,6.19,ST016
S00000144,2026-04-24,C006731,P00539,7,750.45,16.47,ST003
S00000145,2025-05-31,C005195,P00129,2,879.93,9.0,ST017
S00000146,2024-12-27,C002103,P00353,9,939.84,12.8,ST006
S00000147,2025-08-24,C002115,P00787,7,980.44,10.06,ST002
S00000148,2026-01-10,C002035,P00852,9,45.54,3.06,ST006
S00000149,2024-12-20,C005287,P00166,4,80.15,6.92,ST017
S00000150,2025-03-10,C004654,P00917,2,640.25,5.01,ST018
S00000151,2026-07-23,C002051,P00282,5,211.56,12.29,ST003
S00000152,2025-11-13,C002763,P00515,10,754.49,18.83,ST005
S00000153,2025-06-11,C009915,P00176,6,198.51,16.85,ST019
S00000154,2025-08-08,C000465,P00043,2,235.62,0.91,ST019
S00000155,2024-10-22,C003454,P00272,10,306.38,8.33,ST001
S00000156,2025-01-06,C008939,P00510,5,385.31,12.84,ST010
S00000157,2025-03-30,C004013,P00495,7,342.77,5.95,ST003
S00000158,2025-09-29,C000982,P00706,3,314.54,8.79,ST016
S00000159,2025-01-10,C003343,P00476,6,905.79,12.13,ST011
S00000160,2025-01-02,C005232,P00883,6,19.3,19.51,ST005
S00000161,2024-09-15,C006071,P00779,9,466.83,11.23,ST011
S00000162,2025-10-30,C007643,P00248,2,401.83,5.35,ST008
S00000163,2025-01-09,C001587,P00145,1,428.91,5.8,ST013
S00000164,2026-05-18,C006851,P00885,4,902.2,19.25,ST006
S00000165,2026-04-15,C005365,P00834,10,462.36,14.42,ST007
S00000166,2024-09-15,C002611,P00782,8,503.39,19.92,ST015
S00000167,2025-01-15,C005056,P00511,8,219.54,0.46,ST013
S00000168,2025-11-27,C007492,P00518,4,91.09,4.3,ST012
S00000169,2024-12-29,C000829,P00050,5,371.18,9.9,ST016
S00000170,2024-10-30,C008794,P00293,1,640.74,16.94,ST014
S00000171,2026-06-09,C004334,P00138,6,763.0,15.28,ST012
S00000172,2025-09-16,C006564,P00047,1,109.99,11.41,ST007
S00000173,2025-07-06,C009065,P00372,5,722.24,1.47,ST017
S00000174,2026-02-19,C009009,P00462,5,292.87,16.51,ST020
S00000175,2026-03-08,C001947,P00697,3,664.57,19.5,ST013
S00000176,2024-12-12,C005556,P00383,9,316.19,18.78,ST005
S00000177,2024-10-04,C009871,P00204,9,174.65,8.03,ST002
S00000178,2025-06-06,C000638,P00047,3,109.99,14.27,ST016
S00000179,2025-05-31,C007488,P00532,3,672.76,12.13,ST017
S00000180,2025-07-02,C005374,P00144,10,873.71,6.37,ST013
S00000181,2026-01-09,C004903,P00632,10,529.39,6.73,ST017
S00000182,2025-11-30,C008026,P00546,10,680.57,6.0,ST001
S00000183,2026-07-15,C005428,P00378,2,336.9,19.6,ST019
S00000184,2024-10-05,C000437,P00316,10,885.29,9.49,ST019
S00000185,2025-05-16,C003729,P00592,1,190.02,11.67,ST006
S00000186,2025-03-31,C006230,P00537,3,176.11,16.43,ST008
S00000187,2026-04-16,C009381,P00033,2,540.87,3.82,ST015
S00000188,2025-01-23,C006862,P00322,3,976.44,8.26,ST007
S00000189,2024-12-12,C008222,P00421,10,420.3,18.41,ST002
S00000190,2025-06-18,C002263,P00723,9,837.6,4.15,ST011
S00000191,2025-05-30,C007838,P00679,9,215.71,7.54,ST006
S00000192,2025-02-14,C008735,P00471,6,413.52,10.93,ST009
S00000193,2025-01-24,C007933,P00625,4,540.51,19.15,ST009
S00000194,2026-05-31,C004891,P00572,4,441.13,18.83,ST010
S00000195,2025-06-14,C004736,P00790,4,389.75,13.8,ST016
S00000196,2026-04-16,C007862,P00325,6,34.54,11.21,ST009
S00000197,2025-09-01,C001997,P00295,10,743.82,13.53,ST013
S00000198,2024-08-31,C006465,P00918,6,624.68,19.09,ST005
S00000199,2026-07-26,C000690,P00298,5,19.57,19.11,ST003
S00000200,2026-03-29,C007248,P00355,5,970.7,14.95,ST007
S00000201,2026-07-04,C008825,P00207,5,407.03,18.66,ST009
S00000202,2026-06-03,C001790,P00141,10,480.53,14.82,ST008
S00000203,2026-04-07,C000832,P00249,9,674.97,4.51,ST008
S00000204,2024-11-24,C001642,P00054,7,937.29,6.61,ST016
S00000205,2025-07-16,C002253,P00103,1,684.89,19.29,ST006
S00000206,2024-12-29,C007794,P00417,8,252.39,13.01,ST010
S00000207,2025-05-15,C004677,P00329,1,804.21,18.16,ST003
S00000208,2024-09-06,C009407,P00668,4,233.43,10.7,ST002
S00000209,2025-04-29,C002869,P00936,7,971.77,17.64,ST006
S00000210,2026-07-16,C000596,P00957,7,23.78,15.76,ST006
S00000211,2025-02-04,C004743,P00960,1,676.1,0.19,ST019
S00000212,2026-02-19,C001759,P00618,6,337.48,5.69,ST018
S00000213,2025-06-23,C008093,P00537,3,176.11,17.02,ST015
S00000214,2025-05-31,C003160,P00280,2,608.78,6.61,ST015
S00000215,2026-06-25,C004216,P00664,3,127.27,0.28,ST011
S00000216,2026-07-23,C004834,P00810,10,548.0,13.49,ST007
S00000217,2025-09-05,C006644,P00180,7,472.35,10.31,ST003
S00000218,2026-01-02,C001563,P00411,3,820.24,19.63,ST016
S00000219,2024-11-16,C004065,P00332,1,274.14,5.22,ST008
S00000220,2025-02-27,C004375,P00458,6,526.09,6.04,ST019
S00000221,2026-07-04,C004286,P00012,6,510.3,13.86,ST002
S00000222,2025-09-22,C001937,P00684,8,84.31,6.14,ST013
S00000223,2025-08-26,C008234,P00703,5,828.36,13.81,ST010
S00000224,2026-01-23,C003619,P00377,4,667.6,19.15,ST016
S00000225,2024-09-05,C007455,P00157,10,344.7,7.47,ST018
S00000226,2025-09-26,C007715,P00935,9,544.01,16.04,ST007
S00000227,2025-07-28,C004055,P00781,10,833.82,17.46,ST003
S00000228,2026-04-10,C007320,P00539,9,750.45,14.08,ST003
S00000229,2024-11-18,C009244,P00940,2,264.4,1.24,ST018
S00000230,2026-06-28,C008282,P00925,4,649.88,11.45,ST005
S00000231,2024-09-22,C005376,P00169,9,222.09,8.84,ST007
S00000232,2024-12-08,C009555,P00735,8,589.48,1.82,ST017
S00000233,2025-10-03,C000912,P00457,8,768.16,2.64,ST014
S00000234,2025-12-01,C009240,P00468,1,697.01,11.18,ST010
S00000235,2025-01-13,C000357,P00741,7,673.43,5.09,ST001
S00000236,2024-10-21,C003571,P00764,10,211.52,1.46,ST014
S00000237,2026-05-07,C001045,P00353,9,939.84,19.88,ST003
S00000238,2025-01-21,C007735,P00957,1,23.78,5.74,ST006
S00000239,2025-10-03,C002219,P00788,7,251.29,7.49,ST013
S00000240,2025-10-21,C006185,P00460,7,281.85,1.6,ST018
S00000241,2025-05-28,C005698,P00137,2,78.52,3.57,ST018
S00000242,2025-09-25,C008665,P00403,3,478.45,14.56,ST008
S00000243,2025-08-12,C000057,P00855,1,921.72,19.57,ST015
S00000244,2026-06-09,C008921,P00690,7,709.89,10.64,ST008
S00000245,2024-12-22,C007547,P00254,6,463.7,3.1,ST007
S00000246,2025-12-31,C001849,P00960,1,676.1,16.19,ST014
S00000247,2025-01-16,C000257,P00630,4,727.34,4.12,ST004
S00000248,2025-05-11,C000551,P00609,8,102.12,11.96,ST002
S00000249,2025-11-29,C000725,P00251,7,323.02,8.78,ST018
S00000250,2025-03-02,C000925,P00223,3,546.77,10.08,ST010
S00000251,2025-03-14,C009439,P00240,6,623.19,11.55,ST011
S00000252,2026-01-26,C004945,P00243,3,527.55,19.71,ST017
S00000253,2024-09-17,C006776,P00227,5,507.82,5.5,ST018
S00000254,2025-06-26,C009694,P00972,3,72.58,12.52,ST014
S00000255,2026-07-25,C008121,P00570,1,830.42,19.45,ST013
S00000256,2026-07-24,C008593,P00805,6,494.74,13.93,ST014
S00000257,2024-09-17,C004914,P00153,7,443.72,3.68,ST018
S00000258,2024-12-28,C003949,P00485,4,854.91,6.01,ST005
S00000259,2025-02-04,C007587,P00826,1,500.38,11.25,ST014
S00000260,2026-06-08,C008684,P00571,3,710.24,7.77,ST009
S00000261,2026-04-30,C005412,P00209,2,385.18,18.44,ST012
S00000262,2026-04-29,C008776,P00095,4,72.89,1.03,ST013
S00000263,2025-04-22,C009912,P00690,10,709.89,0.79,ST003
S00000264,2024-11-18,C009627,P00193,9,257.31,4.34,ST007
S00000265,2026-03-27,C005456,P00891,5,642.55,19.14,ST001
S00000266,2025-12-22,C003114,P00217,2,560.21,14.94,ST016
S00000267,2025-10-16,C003975,P00937,10,535.54,14.08,ST013
S00000268,2026-07-17,C003922,P00938,9,914.35,6.43,ST010
S00000269,2025-11-16,C007640,P00390,9,680.54,12.97,ST010
S00000270,2024-07-31,C005893,P00268,9,987.36,17.66,ST015
S00000271,2026-03-15,C007693,P00101,6,21.37,18.29,ST012
S00000272,2025-03-01,C006782,P00321,1,865.96,11.25,ST008
S00000273,2025-11-22,C002391,P00760,1,368.16,5.22,ST019
S00000274,2026-06-12,C006842,P00594,5,799.85,3.05,ST011
S00000275,2024-11-01,C006224,P00236,10,128.69,16.67,ST016
S00000276,2024-10-18,C005531,P00564,5,347.82,15.27,ST016
S00000277,2024-10-12,C008038,P00990,8,162.98,3.36,ST012
S00000278,2025-09-03,C002294,P00174,9,786.77,9.77,ST018
S00000279,2025-02-10,C000963,P00658,9,633.15,0.68,ST003
S00000280,2025-10-11,C000795,P00968,1,885.39,8.25,ST008
S00000281,2026-01-01,C002475,P00070,1,275.06,4.37,ST015
S00000282,2024-12-21,C000991,P00383,10,316.19,12.75,ST020
S00000283,2025-11-01,C007917,P00935,8,544.01,0.31,ST018
S00000284,2025-02-03,C006740,P00565,1,851.08,0.33,ST009
S00000285,2025-07-18,C004698,P00549,1,717.86,10.04,ST014
S00000286,2026-05-18,C002938,P00826,2,500.38,18.36,ST017
S00000287,2026-04-05,C003949,P00153,4,443.72,12.4,ST009
S00000288,2024-10-01,C005808,P00835,5,725.22,15.9,ST003
S00000289,2025-05-31,C006653,P00383,8,316.19,11.3,ST008
S00000290,2025-02-13,C001321,P00308,1,899.99,1.87,ST013
S00000291,2024-07-28,C009056,P00387,8,136.01,1.12,ST001
S00000292,2026-02-09,C002808,P00720,2,257.86,10.0,ST014
S00000293,2025-11-03,C005428,P00661,10,567.21,19.55,ST004
S00000294,2025-02-02,C008654,P00917,1,640.25,4.6,ST019
S00000295,2026-01-18,C004442,P00487,1,424.83,18.48,ST009
S00000296,2025-09-02,C008898,P00921,10,662.59,13.16,ST006
S00000297,2025-06-03,C005153,P00952,1,980.14,19.23,ST019
S00000298,2024-08-02,C006526,P00148,2,732.63,5.99,ST019
S00000299,2024-09-19,C009285,P00247,7,246.3,13.54,ST018
S00000300,2026-05-02,C006289,P00340,3,312.14,15.81,ST003
S00000301,2026-05-17,C005667,P00513,1,763.62,1.95,ST008
S00000302,2025-08-28,C001246,P00859,6,107.46,12.1,ST020
S00000303,2026-03-28,C009759,P00978,7,946.8,19.38,ST011
S00000304,2025-09-24,C004479,P00031,8,809.06,9.81,ST012
S00000305,2024-11-11,C006151,P00567,7,114.48,3.71,ST019
S00000306,2024-10-27,C006228,P00677,2,742.69,15.44,ST010
S00000307,2025-03-08,C004038,P00818,2,53.21,1.64,ST005
S00000308,2026-05-14,C002528,P00390,7,680.54,6.33,ST004
S00000309,2026-02-27,C000086,P00094,5,427.94,8.89,ST009
S00000310,2026-04-16,C002171,P00105,2,274.16,3.75,ST015
S00000311,2026-05-14,C009089,P00571,9,710.24,8.16,ST001
S00000312,2024-12-26,C005799,P00092,9,631.17,1.86,ST020
S00000313,2025-01-24,C005316,P00804,7,998.91,0.25,ST014
S00000314,2024-10-09,C001388,P00398,9,584.18,18.1,ST008
S00000315,2026-02-16,C008538,P00586,3,251.42,13.71,ST006
S00000316,2026-05-03,C004406,P00143,5,272.41,5.37,ST005
S00000317,2025-05-19,C002740,P00065,7,844.42,5.52,ST010
S00000318,2025-10-22,C001261,P00496,6,682.35,5.03,ST008
S00000319,2024-11-15,C008124,P00739,10,354.48,12.33,ST015
S00000320,2026-06-05,C002220,P00110,5,954.28,0.14,ST013
S00000321,2026-04-19,C006225,P00341,6,797.39,8.8,ST014
S00000322,2026-07-09,C009739,P00836,3,415.88,6.01,ST020
S00000323,2026-03-10,C003291,P00971,8,229.15,6.28,ST013
S00000324,2026-05-01,C005229,P00992,5,108.03,14.7,ST016
S00000325,2024-08-13,C009436,P00991,4,420.74,6.52,ST009
S00000326,2026-01-15,C006438,P00837,6,658.23,2.28,ST019
S00000327,2025-03-25,C009704,P00205,9,490.78,3.6,ST018
S00000328,2026-06-06,C007564,P00028,4,105.75,8.77,ST010
S00000329,2026-03-04,C001134,P00852,7,45.54,13.46,ST005
S00000330,2026-04-18,C004962,P00649,4,474.7,5.05,ST005
S00000331,2026-03-10,C006933,P00733,7,916.91,1.48,ST020
S00000332,2025-02-06,C009540,P00491,7,228.33,10.69,ST014
S00000333,2026-02-21,C000603,P00557,6,129.84,14.03,ST018
S00000334,2024-10-13,C001393,P00609,2,102.12,15.38,ST012
S00000335,2026-04-24,C000726,P00171,10,936.16,19.67,ST013
S00000336,2026-04-14,C005433,P00991,7,420.74,2.12,ST004
S00000337,2025-01-04,C003638,P00265,9,835.41,14.94,ST018
S00000338,2026-03-14,C009425,P00595,4,346.94,8.92,ST013
S00000339,2025-06-27,C009644,P00475,9,425.94,3.01,ST001
S00000340,2025-03-06,C001713,P00495,5,342.77,8.32,ST003
S00000341,2026-02-27,C002322,P00119,6,612.88,6.24,ST015
S00000342,2025-01-08,C003390,P00804,9,998.91,9.66,ST016
S00000343,2024-08-12,C007179,P00100,8,862.17,6.38,ST010
S00000344,2024-12-14,C001886,P00046,1,240.46,16.98,ST004
S00000345,2025-03-22,C002693,P00694,4,924.67,10.32,ST018
S00000346,2026-04-18,C005423,P00164,9,906.37,8.53,ST015
S00000347,2026-07-02,C006637,P00238,3,253.75,3.73,ST014
S00000348,2025-02-15,C000479,P00406,10,177.99,17.66,ST015
S00000349,2025-11-06,C007038,P00607,7,495.91,0.09,ST007
S00000350,2025-05-14,C004561,P00211,2,272.55,11.55,ST018
S00000351,2026-07-13,C005994,P00192,6,285.76,3.94,ST004
S00000352,2025-08-21,C008020,P00269,9,657.44,19.32,ST011
S00000353,2026-06-12,C006368,P00612,10,313.14,7.85,ST004
S00000354,2024-10-18,C005767,P00357,8,962.91,12.35,ST010
S00000355,2026-07-05,C009670,P00941,2,826.44,13.44,ST011
S00000356,2024-12-03,C003909,P00121,5,764.89,2.34,ST012
S00000357,2026-06-29,C002317,P00711,9,691.79,7.77,ST020
S00000358,2025-02-05,C009418,P00142,7,554.31,8.46,ST016
S00000359,2024-10-13,C008805,P00651,3,192.52,11.1,ST016
S00000360,2025-06-08,C002299,P00296,3,556.16,6.29,ST015
S00000361,2026-01-09,C000879,P00635,6,202.18,19.04,ST016
S00000362,2025-03-12,C003197,P00140,7,137.11,19.28,ST017
S00000363,2025-10-12,C008110,P00669,7,527.35,13.69,ST014
S00000364,2025-08-03,C007273,P00728,8,276.82,3.35,ST019
S00000365,2025-05-03,C003614,P00032,5,732.43,0.65,ST008
S00000366,2025-09-20,C004730,P00551,3,693.71,15.61,ST019
S00000367,2025-01-28,C008116,P00761,9,758.88,10.22,ST019
S00000368,2025-12-26,C004390,P00117,9,305.46,16.47,ST012
S00000369,2024-07-27,C000682,P00556,8,604.41,10.93,ST014
S00000370,2026-06-02,C004056,P00105,5,274.16,17.5,ST002
S00000371,2025-08-23,C004306,P00461,6,86.71,17.24,ST003
S00000372,2026-01-02,C001924,P00450,4,552.39,4.2,ST019
S00000373,2026-01-19,C005745,P00706,10,314.54,12.66,ST006
S00000374,2025-11-28,C002282,P00631,4,976.84,16.27,ST002
S00000375,2025-04-18,C005748,P00584,9,95.8,5.62,ST018
S00000376,2024-09-15,C005303,P00173,5,477.94,5.79,ST009
S00000377,2025-11-23,C008429,P00976,2,414.21,2.71,ST014
S00000378,2025-03-24,C000972,P00941,5,826.44,17.34,ST005
S00000379,2025-03-12,C002175,P00719,4,329.1,2.92,ST011
S00000380,2026-04-06,C004056,P00849,7,721.53,9.79,ST019
S00000381,2026-01-03,C004403,P00648,7,578.32,7.5,ST003
S00000382,2025-03-02,C001526,P00649,7,474.7,10.31,ST009
S00000383,2025-03-09,C006047,P00712,8,702.74,19.01,ST011
S00000384,2025-05-20,C000041,P00596,2,881.52,14.62,ST015
S00000385,2025-05-16,C005870,P00651,2,192.52,15.91,ST013
S00000386,2025-02-27,C007040,P00224,4,750.5,9.89,ST011
S00000387,2024-10-27,C004647,P00849,6,721.53,10.95,ST005
S00000388,2025-05-29,C007952,P00580,6,733.72,17.88,ST002
S00000389,2026-06-13,C001632,P00048,8,285.19,0.33,ST006
S00000390,2025-12-03,C007480,P00452,1,746.22,19.84,ST014
S00000391,2026-05-16,C002162,P00208,5,68.05,3.18,ST009
S00000392,2025-10-18,C005906,P00096,5,387.8,1.65,ST006
S00000393,2025-03-02,C006494,P00054,5,937.29,14.52,ST008
S00000394,2025-08-30,C001495,P00440,2,803.4,0.02,ST016
S00000395,2024-07-26,C002175,P00080,10,254.16,4.52,ST015
S00000396,2025-02-20,C000133,P00010,6,39.5,16.34,ST014
S00000397,2025-06-05,C002166,P00711,8,691.79,1.42,ST013
S00000398,2025-09-22,C001679,P00092,2,631.17,6.27,ST010
S00000399,2025-11-16,C006271,P00141,3,480.53,12.83,ST005
S00000400,2025-06-30,C008692,P00071,10,218.87,0.17,ST006
S00000401,2025-06-14,C005754,P00451,4,898.24,12.56,ST005
S00000402,2024-12-29,C006746,P00942,10,487.03,13.73,ST007
S00000403,2025-07-06,C001647,P00089,3,100.0,15.05,ST019
S00000404,2026-05-15,C006292,P00748,6,554.6,19.26,ST011
S00000405,2026-02-27,C002291,P00811,4,460.79,5.54,ST003
S00000406,2024-11-27,C009067,P00255,10,998.47,12.0,ST020
S00000407,2024-09-25,C000440,P00292,5,773.41,4.11,ST020
S00000408,2025-08-06,C003091,P00522,7,356.46,5.91,ST002
S00000409,2025-10-31,C003922,P00803,8,591.07,7.72,ST008
