SaleID,SaleDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,StoreID
S00200057,2025-11-25,C006581,P00074,7,321.53,4.0,ST018
S00200058,2025-08-21,C006628,P00021,10,807.76,14.92,ST016
S00200059,2025-07-25,C005165,P00640,10,281.57,12.49,ST001
S00200060,2026-01-13,C004728,P00099,3,971.37,9.87,ST007
S00200061,2025-04-16,C004914,P00228,5,854.19,1.04,ST014
S00200062,2026-06-20,C005137,P00875,1,872.13,18.18,ST014
S00200063,2024-11-22,C005943,P00343,10,33.43,15.97,ST006
S00200064,2025-11-16,C003232,P00521,10,999.91,14.16,ST017
S00200065,2026-01-09,C006486,P00966,8,241.48,7.98,ST018
S00200066,2025-03-03,C000985,P00063,5,561.38,14.68,ST008
S00200067,2026-03-10,C004171,P00626,10,764.57,18.16,ST016
S00200068,2025-10-31,C005580,P00314,1,111.77,2.7,ST008
S00200069,2025-07-14,C008227,P00140,3,137.11,16.77,ST018
S00200070,2026-01-11,C004105,P00084,7,898.84,17.64,ST010
S00200071,2024-08-24,C003720,P00116,1,871.81,1.74,ST003
S00200072,2025-09-11,C009034,P00424,6,699.39,19.05,ST015
S00200073,2025-11-07,C008864,P00128,5,929.81,15.74,ST004
S00200074,2024-08-13,C007631,P00700,2,549.12,10.06,ST014
S00200075,2026-04-04,C009122,P00264,5,166.17,15.83,ST012
S00200076,2026-04-05,C009980,P00109,5,459.19,8.3,ST019
S00200077,2025-10-24,C008406,P00272,10,306.38,14.82,ST019
S00200078,2025-09-18,C002269,P00323,10,812.66,19.77,ST018
S00200079,2025-08-29,C006778,P00862,10,449.24,4.95,ST001
S00200080,2024-09-29,C002614,P00467,2,238.95,18.04,ST001
S00200081,2026-05-19,C001448,P00112,8,270.76,11.94,ST005
S00200082,2024-08-22,C008011,P00631,9,976.84,15.77,ST001
S00200083,2024-09-01,C004481,P00817,9,777.79,0.05,ST015
S00200084,2024-10-26,C006789,P00923,6,631.97,7.9,ST006
S00200085,2025-03-29,C004333,P00667,3,792.83,3.63,ST013
S00200086,2026-03-28,C005554,P00536,5,769.23,8.61,ST015
S00200087,2026-01-02,C007555,P00709,5,295.72,19.35,ST014
S00200088,2025-08-29,C001825,P00100,9,862.17,13.68,ST018
S00200089,2025-07-07,C001407,P00805,4,494.74,3.01,ST018
S00200090,2025-09-06,C002747,P00892,4,430.07,12.61,ST006
S00200091,2024-10-16,C002466,P00732,4,654.99,9.06,ST004
S00200092,2026-01-06,C001413,P00500,2,136.35,3.27,ST008
S00200093,2025-01-20,C003380,P00973,3,825.62,13.24,ST011
S00200094,2024-10-08,C002197,P00349,10,645.07,5.22,ST008
S00200095,2024-11-21,C001235,P00476,1,905.79,16.43,ST019
S00200096,2025-03-24,C006051,P00418,8,480.38,19.31,ST015
S00200097,2024-10-07,C003216,P00487,9,424.83,1.32,ST009
S00200098,2026-02-18,C006503,P00334,6,117.01,16.27,ST001
S00200099,2025-10-16,C000073,P00043,6,235.62,10.77,ST016
S00200100,2025-10-18,C001915,P00983,2,144.31,4.7,ST004
S00200101,2025-04-12,C002525,P00192,8,285.76,18.28,ST012
S00200102,2024-09-25,C005413,P00678,2,948.11,4.31,ST017
S00200103,2025-10-24,C000689,P00460,6,281.85,6.48,ST009
S00200104,2025-03-11,C009979,P00378,3,336.9,5.9,ST004
S00200105,2025-10-10,C001310,P00286,2,906.28,18.87,ST017
S00200106,2026-05-02,C001295,P00893,9,257.6,7.21,ST009
S00200107,2026-05-30,C009227,P00120,9,161.31,6.84,ST011
S00200108,2026-03-15,C007161,P00340,1,312.14,12.34,ST014
S00200109,2026-01-12,C003406,P00263,6,375.83,9.13,ST011
S00200110,2025-08-09,C003288,P00675,2,624.82,17.4,ST006
S00200111,2026-03-05,C001607,P00210,1,985.46,2.04,ST020
S00200112,2024-10-03,C003835,P00700,9,549.12,16.59,ST002
S00200113,2026-06-01,C003638,P00375,1,370.58,3.95,ST005
S00200114,2024-12-21,C007482,P00475,4,425.94,6.44,ST006
S00200115,2024-08-20,C001199,P00807,8,543.19,3.59,ST020
S00200116,2024-12-02,C002048,P00651,5,192.52,11.83,ST005
S00200117,2026-04-21,C001986,P00428,6,15.49,0.35,ST009
S00200118,2026-06-13,C004894,P00059,2,171.77,19.71,ST013
S00200119,2026-04-16,C000260,P00831,1,875.45,10.92,ST010
S00200120,2025-05-16,C002557,P00107,5,120.44,17.01,ST013
S00200121,2024-10-11,C008388,P00261,4,882.06,8.78,ST010
S00200122,2026-02-02,C006192,P00302,5,550.13,8.68,ST017
S00200123,2025-06-16,C001144,P00752,9,970.48,3.7,ST008
S00200124,2026-07-21,C006106,P00670,3,456.01,16.34,ST018
S00200125,2025-06-27,C002100,P00357,3,962.91,7.9,ST011
S00200126,2025-08-14,C005249,P00033,8,540.87,5.74,ST005
S00200127,2025-03-10,C006177,P00131,1,314.44,18.22,ST011
S00200128,2025-11-29,C000074,P00359,1,117.32,6.16,ST015
S00200129,2025-01-14,C008196,P00564,3,347.82,9.27,ST018
S00200130,2025-06-21,C008098,P00167,6,245.62,17.72,ST010
S00200131,2025-02-17,C006970,P00512,7,333.58,7.19,ST012
S00200132,2025-11-11,C009534,P00720,7,257.86,16.55,ST011
S00200133,2025-09-18,C003848,P00685,5,12.65,11.82,ST013
S00200134,2026-01-03,C009988,P00904,8,661.65,11.21,ST007
S00200135,2025-10-03,C003857,P00330,7,865.42,11.81,ST017
S00200136,2025-11-14,C003100,P00514,2,385.33,1.43,ST010
S00200137,2024-10-19,C007041,P00250,6,307.0,8.87,ST020
S00200138,2025-12-28,C007814,P00429,5,753.45,14.36,ST003
S00200139,2026-01-15,C008270,P00895,6,207.22,5.42,ST011
S00200140,2024-11-24,C008100,P00057,3,179.43,7.27,ST012
S00200141,2026-01-12,C003540,P00941,10,826.44,8.36,ST001
S00200142,2025-11-13,C009936,P00539,7,750.45,9.59,ST002
S00200143,2025-06-11,C003489,P00196,7,862.74,11.31,ST007
S00200144,2025-01-17,C001149,P00836,3,415.88,4.96,ST018
S00200145,2026-01-07,C005822,P00356,8,186.78,3.74,ST018
S00200146,2026-03-23,C003963,P00998,5,448.95,8.68,ST008
S00200147,2026-02-14,C005657,P00638,1,24.01,15.38,ST007
S00200148,2025-10-31,C004480,P00057,9,179.43,12.62,ST009
S00200149,2026-01-16,C003184,P00375,6,370.58,12.29,ST019
S00200150,2025-12-30,C008500,P00580,1,733.72,19.44,ST006
S00200151,2025-12-03,C000436,P00846,10,860.75,16.45,ST020
S00200152,2025-06-06,C004213,P00181,4,731.79,2.18,ST016
S00200153,2024-08-27,C001529,P00790,1,389.75,12.67,ST018
S00200154,2025-11-11,C003567,P00691,5,705.96,4.13,ST005
S00200155,2024-09-23,C006542,P00200,2,837.67,4.5,ST003
S00200156,2026-02-03,C009980,P00182,3,676.63,3.12,ST001
S00200157,2024-08-22,C000409,P00226,4,588.34,2.26,ST018
S00200158,2025-11-19,C006458,P00366,1,580.82,12.88,ST018
S00200159,2025-11-30,C004563,P00035,2,384.75,19.77,ST005
S00200160,2025-08-19,C004452,P00190,2,454.13,17.4,ST001
S00200161,2025-11-04,C003068,P00754,4,519.45,1.26,ST005
S00200162,2024-12-15,C006172,P00241,8,425.03,19.74,ST008
S00200163,2026-02-18,C009928,P00624,9,128.36,8.2,ST005
S00200164,2026-07-14,C009808,P00835,3,725.22,8.75,ST004
S00200165,2025-02-17,C003557,P00790,10,389.75,4.44,ST011
S00200166,2024-09-10,C005560,P00946,2,124.02,15.85,ST017
S00200167,2025-09-15,C006681,P00277,1,115.97,14.32,ST006
S00200168,2025-09-27,C005744,P00857,7,749.3,4.21,ST001
S00200169,2024-09-16,C007698,P00903,2,978.17,1.89,ST019
S00200170,2025-11-19,C008014,P00005,9,739.11,14.06,ST012
S00200171,2026-07-21,C000808,P00740,8,339.98,17.19,ST004
S00200172,2025-11-08,C003729,P00031,10,809.06,16.7,ST014
S00200173,2024-12-03,C008784,P00799,2,512.66,14.62,ST018
S00200174,2026-05-23,C008757,P00156,6,232.45,4.79,ST013
S00200175,2026-07-12,C004327,P00518,9,91.09,9.76,ST002
S00200176,2024-10-07,C004937,P00059,9,171.77,4.47,ST010
S00200177,2026-06-29,C000355,P00744,5,696.74,19.56,ST015
S00200178,2026-03-31,C009356,P00837,4,658.23,17.43,ST016
S00200179,2025-03-16,C003215,P00676,9,613.53,17.06,ST010
S00200180,2025-02-10,C000771,P00273,2,666.75,4.19,ST007
S00200181,2026-01-23,C000629,P00087,9,997.56,3.35,ST009
S00200182,2025-04-29,C009451,P00997,8,376.82,1.15,ST020
S00200183,2025-05-02,C005572,P00236,5,128.69,16.0,ST005
S00200184,2024-10-08,C007753,P00502,10,36.7,9.75,ST020
S00200185,2025-04-17,C003953,P00780,3,126.29,19.41,ST018
S00200186,2025-11-21,C001212,P00905,9,281.74,12.14,ST010
S00200187,2026-04-07,C003704,P00899,1,576.2,8.68,ST002
S00200188,2024-12-01,C003293,P00392,5,619.36,7.11,ST011
S00200189,2024-10-29,C007907,P00859,5,107.46,6.45,ST005
S00200190,2025-10-09,C006259,P00465,9,544.75,6.28,ST019
S00200191,2026-06-24,C001907,P00079,6,272.23,19.4,ST011
S00200192,2024-10-13,C006560,P00269,7,657.44,1.42,ST016
S00200193,2024-09-12,C004936,P00825,5,981.01,10.02,ST001
S00200194,2025-03-13,C003509,P00248,5,401.83,3.18,ST019
S00200195,2026-04-03,C008949,P00352,3,540.85,19.14,ST019
S00200196,2026-01-23,C004334,P00877,7,248.42,10.37,ST020
S00200197,2025-06-08,C003667,P00864,7,904.39,13.62,ST005
S00200198,2025-07-06,C005932,P00736,3,638.44,9.9,ST016
S00200199,2026-04-03,C002880,P00192,10,285.76,5.39,ST003
S00200200,2026-06-20,C005268,P00535,9,702.47,14.92,ST004
S00200201,2026-07-06,C006467,P00963,9,824.19,16.68,ST015
S00200202,2025-03-03,C005999,P00598,9,283.51,18.07,ST010
S00200203,2026-07-13,C009216,P00654,4,482.95,3.88,ST010
S00200204,2025-02-26,C004694,P00639,4,538.79,12.21,ST013
S00200205,2026-07-07,C008016,P00157,6,344.7,12.76,ST006
S00200206,2025-03-01,C003245,P00672,9,861.56,17.03,ST003
S00200207,2024-12-20,C007195,P00422,9,633.47,8.2,ST004
S00200208,2025-02-24,C000084,P00585,2,882.81,11.0,ST019
S00200209,2025-12-23,C009097,P00998,1,448.95,16.99,ST016
S00200210,2024-12-26,C008546,P00722,8,962.29,14.82,ST012
S00200211,2026-02-10,C003761,P00129,1,879.93,2.03,ST015
S00200212,2026-03-30,C005206,P00984,1,459.11,4.51,ST005
S00200213,2024-11-28,C009157,P00713,8,943.25,10.28,ST006
S00200214,2026-03-02,C009097,P00915,6,610.99,5.42,ST013
S00200215,2025-05-13,C002089,P00384,6,414.31,17.09,ST001
S00200216,2025-10-09,C002761,P00358,9,272.81,9.0,ST004
S00200217,2024-10-23,C000902,P00543,4,117.02,18.85,ST009
S00200218,2024-09-16,C007874,P00061,9,989.63,12.24,ST011
S00200219,2026-02-08,C009794,P00329,1,804.21,12.83,ST010
S00200220,2026-05-15,C003999,P00914,4,800.87,10.48,ST014
S00200221,2025-10-04,C007428,P00294,4,269.34,1.09,ST001
S00200222,2025-08-22,C006440,P00777,6,992.33,11.03,ST017
S00200223,2026-01-17,C006091,P00022,9,701.16,8.7,ST012
S00200224,2025-02-10,C007217,P00740,1,339.98,4.48,ST018
S00200225,2024-08-10,C005562,P00126,7,330.91,17.17,ST013
S00200226,2026-06-24,C003487,P00822,2,392.22,12.45,ST018
S00200227,2025-02-24,C006895,P00215,1,957.74,2.39,ST020
S00200228,2025-08-17,C000205,P00476,6,905.79,6.24,ST019
S00200229,2026-03-22,C001648,P00679,4,215.71,13.37,ST005
S00200230,2026-01-14,C009959,P00474,9,214.77,17.01,ST016
S00200231,2025-09-23,C008950,P00145,7,428.91,9.7,ST002
S00200232,2026-03-22,C007813,P00152,4,653.38,4.67,ST011
S00200233,2025-11-23,C009063,P00399,6,658.16,11.26,ST019
S00200234,2025-07-19,C008969,P00005,4,739.11,7.92,ST003
S00200235,2025-01-30,C009895,P00710,4,133.11,9.65,ST002
S00200236,2024-11-26,C007779,P00585,7,882.81,13.08,ST020
S00200237,2025-05-04,C000064,P00808,1,351.67,12.89,ST014
S00200238,2024-08-21,C005077,P00626,2,764.57,7.53,ST017
S00200239,2025-05-28,C004492,P00138,2,763.0,12.38,ST001
S00200240,2024-07-27,C000445,P00040,3,581.58,17.57,ST011
S00200241,2026-02-25,C003801,P00687,4,597.87,19.94,ST016
S00200242,2024-08-22,C002936,P00430,5,772.35,18.84,ST016
S00200243,2024-09-06,C003260,P00739,5,354.48,19.13,ST013
S00200244,2025-10-18,C007773,P00083,9,588.74,15.58,ST009
S00200245,2025-09-25,C008098,P00504,8,568.75,8.76,ST009
S00200246,2024-11-25,C006295,P00671,6,448.29,8.75,ST005
S00200247,2026-01-21,C006729,P00818,5,53.21,7.99,ST014
S00200248,2024-09-18,C003183,P00364,1,516.31,2.3,ST013
S00200249,2025-10-16,C001253,P00670,2,456.01,16.24,ST007
S00200250,2025-01-12,C006730,P00029,10,849.02,9.94,ST010
S00200251,2025-12-17,C003799,P00607,10,495.91,6.27,ST006
S00200252,2026-05-06,C001489,P00185,6,408.6,5.88,ST004
S00200253,2025-04-24,C001124,P00797,2,420.79,12.18,ST007
S00200254,2024-10-12,C009097,P00592,3,190.02,17.94,ST002
S00200255,2024-10-10,C007337,P00070,7,275.06,7.38,ST011
S00200256,2025-07-13,C008614,P00858,5,439.63,6.09,ST012
S00200257,2026-06-18,C001644,P00270,5,17.74,4.9,ST004
S00200258,2025-10-14,C005274,P00519,5,29.19,17.12,ST006
S00200259,2026-05-08,C003426,P00145,7,428.91,18.83,ST007
S00200260,2026-05-26,C007561,P00433,4,184.13,4.59,ST016
S00200261,2026-07-17,C003347,P00728,3,276.82,16.56,ST020
S00200262,2026-01-13,C005067,P00268,8,987.36,6.54,ST020
S00200263,2024-08-03,C009311,P00798,3,934.91,1.58,ST007
S00200264,2025-01-31,C001131,P00610,9,229.38,14.67,ST005
S00200265,2025-12-06,C001099,P00564,6,347.82,6.22,ST014
S00200266,2024-08-07,C000290,P00443,10,599.5,0.44,ST006
S00200267,2026-04-29,C005551,P00544,3,35.42,17.17,ST015
S00200268,2025-10-14,C001866,P00052,1,217.41,0.62,ST019
S00200269,2026-05-17,C004497,P00169,3,222.09,7.07,ST006
S00200270,2025-11-26,C004384,P00165,1,861.04,16.34,ST002
S00200271,2026-03-23,C001312,P00368,4,711.7,14.56,ST007
S00200272,2026-05-30,C004896,P00770,5,973.42,9.12,ST013
S00200273,2025-05-11,C003741,P00017,8,228.24,13.63,ST010
S00200274,2026-05-30,C006790,P00481,4,386.58,2.07,ST015
S00200275,2025-03-30,C006665,P00953,8,967.6,8.01,ST001
S00200276,2026-04-30,C004497,P00145,1,428.91,12.65,ST007
S00200277,2026-07-19,C004350,P00341,7,797.39,8.06,ST015
S00200278,2025-11-03,C006611,P00190,6,454.13,13.47,ST020
S00200279,2025-11-24,C001958,P00737,8,496.81,14.48,ST013
S00200280,2025-10-07,C000982,P00736,4,638.44,5.84,ST008
S00200281,2025-12-12,C007775,P00603,10,493.69,12.99,ST015
S00200282,2025-09-27,C002260,P00381,5,722.56,15.48,ST003
S00200283,2026-07-04,C005995,P00066,6,778.24,17.05,ST008
S00200284,2025-12-03,C000987,P00264,7,166.17,4.04,ST007
S00200285,2024-08-16,C004292,P01000,7,856.9,7.62,ST015
S00200286,2025-04-02,C001972,P00981,7,106.22,10.94,ST016
S00200287,2026-04-20,C009715,P00162,9,634.79,4.91,ST014
S00200288,2024-08-18,C006543,P00537,1,176.11,2.83,ST020
S00200289,2025-04-14,C003968,P00812,9,328.56,13.74,ST013
S00200290,2026-02-28,C008491,P00727,7,675.56,15.55,ST007
S00200291,2025-02-10,C007800,P00111,9,877.09,7.41,ST015
S00200292,2026-03-30,C003540,P00508,7,467.08,19.49,ST018
S00200293,2026-03-18,C004558,P00649,9,474.7,8.98,ST020
S00200294,2026-04-04,C008375,P00092,6,631.17,14.94,ST016
S00200295,2024-09-27,C000197,P00331,1,812.64,18.42,ST019
S00200296,2026-02-02,C004348,P00484,7,755.94,7.43,ST014
S00200297,2026-03-20,C002977,P00371,9,543.07,14.28,ST018
S00200298,2025-10-05,C005369,P00823,4,667.05,11.47,ST006
S00200299,2025-12-18,C005476,P00966,9,241.48,18.68,ST016
S00200300,2025-05-01,C009954,P00642,10,557.83,7.64,ST019
S00200301,2025-12-12,C005214,P00335,1,873.45,9.12,ST019
S00200302,2025-07-29,C009674,P00639,9,538.79,5.79,ST003
S00200303,2025-05-07,C008246,P00496,8,682.35,13.3,ST010
S00200304,2025-04-16,C006722,P00457,4,768.16,12.58,ST017
S00200305,2025-11-17,C003509,P00144,7,873.71,10.29,ST009
S00200306,2026-06-21,C009439,P00636,7,235.21,8.55,ST002
S00200307,2025-06-24,C002395,P00619,3,705.83,19.46,ST017
S00200308,2025-06-10,C009492,P00882,8,262.77,16.75,ST012
S00200309,2024-07-27,C005986,P00753,9,410.13,2.77,ST020
S00200310,2024-10-09,C006546,P00171,6,936.16,16.9,ST020
S00200311,2025-07-29,C003424,P00705,3,174.26,12.6,ST011
S00200312,2026-01-13,C004570,P00130,2,833.35,2.94,ST003
S00200313,2026-05-15,C002979,P00485,6,854.91,14.45,ST019
S00200314,2025-04-23,C004968,P00877,7,248.42,17.96,ST005
S00200315,2025-11-20,C005501,P00902,4,302.28,7.09,ST002
S00200316,2024-08-01,C003666,P00559,9,784.81,12.75,ST003
S00200317,2025-01-13,C007458,P00297,5,433.41,4.64,ST010
S00200318,2026-02-07,C001674,P00960,5,676.1,0.37,ST003
S00200319,2026-03-10,C009252,P00356,10,186.78,15.98,ST001
S00200320,2025-10-10,C000732,P00429,3,753.45,12.89,ST006
S00200321,2025-07-21,C005751,P00202,8,927.1,19.85,ST005
S00200322,2024-08-09,C007035,P00467,9,238.95,7.31,ST019
S00200323,2024-12-27,C000176,P00512,3,333.58,17.5,ST017
S00200324,2024-10-09,C000154,P00249,6,674.97,3.47,ST006
S00200325,2024-09-02,C004224,P00369,10,11.67,16.9,ST012
S00200326,2024-12-10,C004713,P00912,5,905.11,19.98,ST006
S00200327,2024-11-03,C004606,P00003,4,282.28,4.93,ST006
S00200328,2024-09-20,C004867,P00841,10,345.18,11.07,ST006
S00200329,2025-07-01,C002027,P00514,5,385.33,15.62,ST003
S00200330,2024-12-02,C005573,P00726,4,999.58,9.52,ST006
S00200331,2024-09-29,C005428,P00892,10,430.07,1.12,ST017
S00200332,2025-01-08,C000547,P00776,1,102.28,18.12,ST020
S00200333,2025-12-11,C005505,P00683,8,182.08,0.54,ST018
S00200334,2025-08-26,C005672,P00649,3,474.7,9.18,ST011
S00200335,2026-05-30,C005074,P00099,7,971.37,11.45,ST008
S00200336,2025-06-17,C000767,P00055,9,651.56,9.62,ST011
S00200337,2025-08-24,C008261,P00310,7,862.1,19.49,ST008
S00200338,2025-01-23,C007345,P00218,7,721.22,16.0,ST011
S00200339,2025-07-18,C009659,P00438,5,849.85,1.84,ST008
S00200340,2025-06-09,C000035,P00806,5,157.11,9.53,ST018
S00200341,2025-10-25,C001309,P00120,4,161.31,14.55,ST015
S00200342,2026-06-18,C004413,P00451,7,898.24,15.73,ST012
S00200343,2025-08-06,C001490,P00094,3,427.94,17.24,ST013
S00200344,2026-02-08,C003915,P00465,6,544.75,7.55,ST018
S00200345,2025-10-28,C004112,P00049,8,639.33,15.99,ST001
S00200346,2025-10-06,C007670,P00977,6,148.38,9.2,ST012
S00200347,2024-09-02,C006241,P00656,9,406.7,17.84,ST001
S00200348,2025-03-20,C002414,P00170,1,140.99,1.9,ST012
S00200349,2025-01-03,C006036,P00326,4,739.2,11.25,ST013
S00200350,2025-11-01,C008396,P00367,3,262.18,14.78,ST003
S00200351,2025-06-12,C002254,P00859,10,107.46,4.15,ST003
S00200352,2026-06-07,C005691,P00153,4,443.72,8.65,ST013
S00200353,2024-10-20,C000294,P00192,6,285.76,0.72,ST012
S00200354,2025-12-31,C001605,P00773,10,166.79,16.68,ST014
S00200355,2025-01-17,C006808,P00894,2,846.85,16.87,ST006
S00200356,2025-07-05,C009019,P00983,5,144.31,5.55,ST017
S00200357,2025-05-30,C008689,P00295,5,743.82,18.12,ST018
S00200358,2025-07-09,C007917,P00881,8,261.44,15.0,ST011
S00200359,2026-06-02,C007697,P00896,5,390.85,14.39,ST013
S00200360,2025-07-25,C001181,P00583,9,832.42,4.27,ST008
S00200361,2026-06-13,C003161,P00617,5,748.48,1.22,ST011
S00200362,2025-08-26,C002989,P00466,9,146.99,16.56,ST018
S00200363,2025-04-25,C001842,P00530,7,160.86,10.24,ST017
S00200364,2024-10-21,C000280,P00371,10,543.07,14.93,ST010
S00200365,2025-07-28,C008227,P00549,7,717.86,1.38,ST002
S00200366,2025-09-04,C002189,P00661,3,567.21,9.5,ST020
S00200367,2026-06-16,C004787,P00811,6,460.79,1.16,ST008
S00200368,2025-08-03,C000887,P00255,1,998.47,0.52,ST004
S00200369,2024-10-20,C002940,P00517,3,259.75,10.66,ST007
S00200370,2025-09-13,C008907,P00460,7,281.85,8.81,ST012
S00200371,2025-12-13,C009803,P00065,6,844.42,11.36,ST011
S00200372,2025-12-17,C002426,P00048,10,285.19,16.67,ST010
S00200373,2025-09-05,C000112,P00009,9,427.7,13.75,ST013
S00200374,2025-10-27,C007052,P00968,2,885.39,17.85,ST001
S00200375,2025-09-05,C002849,P00041,4,707.53,0.68,ST007
S00200376,2025-04-21,C009104,P00974,4,910.29,9.49,ST001
S00200377,2024-12-08,C009067,P00126,10,330.91,15.99,ST017
S00200378,2026-03-10,C008834,P00908,5,747.22,11.11,ST020
S00200379,2026-01-24,C007411,P00553,4,110.88,4.57,ST009
S00200380,2025-06-19,C003543,P00392,2,619.36,16.36,ST020
S00200381,2025-12-22,C002043,P00036,1,556.52,14.22,ST014
S00200382,2025-02-15,C000225,P00177,7,105.96,13.69,ST009
S00200383,2026-01-28,C006689,P00737,6,496.81,19.44,ST003
S00200384,2024-10-18,C005170,P00420,5,82.1,19.96,ST009
S00200385,2025-03-22,C002647,P00727,9,675.56,17.66,ST015
S00200386,2025-02-14,C004774,P00806,2,157.11,18.09,ST002
S00200387,2024-12-08,C009220,P00153,10,443.72,4.2,ST017
S00200388,2026-01-16,C009285,P00166,9,80.15,11.83,ST016
S00200389,2026-05-05,C008811,P00175,2,809.42,17.57,ST008
S00200390,2025-10-13,C008071,P00584,2,95.8,16.73,ST002
S00200391,2025-03-12,C001398,P00503,2,400.08,16.23,ST018
S00200392,2026-02-06,C003910,P00341,6,797.39,3.52,ST017
S00200393,2025-01-08,C002641,P00931,5,302.16,17.13,ST013
S00200394,2025-01-07,C001984,P00517,8,259.75,19.39,ST017
S00200395,2026-06-19,C009190,P00009,3,427.7,5.05,ST004
S00200396,2026-05-18,C008144,P00405,1,798.06,16.21,ST002
S00200397,2026-06-04,C003304,P00733,8,916.91,1.32,ST004
S00200398,2026-06-13,C009577,P00556,5,604.41,10.47,ST018
S00200399,2025-12-04,C006676,P00363,10,610.15,17.92,ST017
S00200400,2024-10-25,C004091,P00477,5,588.24,5.19,ST003
S00200401,2025-11-17,C002913,P00223,2,546.77,7.05,ST018
S00200402,2026-01-23,C001419,P00840,9,969.51,7.15,ST010
S00200403,2025-09-15,C007596,P00681,7,663.82,8.03,ST010
S00200404,2025-01-29,C000877,P00119,9,612.88,0.33,ST010
S00200405,2025-11-03,C001721,P00107,7,120.44,15.88,ST013
S00200406,2025-12-07,C005467,P00085,4,405.41,17.33,ST012
S00200407,2025-10-09,C005711,P00618,4,337.48,16.79,ST007
S00200408,2024-11-11,C006246,P00314,4,111.77,3.82,ST014
S00200409,2024-10-13,C006429,P00559,2,784.81,3.77,ST018
